id_local;matricula;bastidor;ktype;codVersion;rvCode;marca;modelo;version;anyo;combustible;estado;fotos
-1736211369;;;20051;016701150020005;36587;PEUGEOT;EXPERT TEPEE;Mixto L1;0;Diesel;;0
-1072391286;;;;01280069B000001;4016G;FIAT;500 (150) CABRIO;*;0;;;0
-1748611566;;;;01790041;1090G;SEAT;ALTEA XL (5P5);*;0;;;0
-1119640530;;;18936;012850690040017;34168;FORD;FOCUS SPORTBREAK (CAP);Ghia;0;Sin plomo 91;;0
-1428524604;;;2373;016700400310003;25684;PEUGEOT;309;GR Bestline;0;Sin plomo 91;;0
-1861880037;;;5349;017200310330003;37427;RENAULT;MEGANE I COUPE (DA0);2.0 16V  RT;0;Sin plomo 91;;0
-1639914937;;;18339;011900810390004;22645;CITROEN;C4 BERLINA;Collection;0;Sin plomo 95;;0
-1106778505;;;20862;012850410260003;33175;FORD;TRANSIT CONNECT (TC7);Furgón FT 200S (2009->);0;Diesel;;0
-1576522355;;;16811;013450220250001;29504;HYUNDAI;ACCENT (LC);CRDi GL;0;Diesel;;0
-1965219376;;;16811;013450220250001;29504;HYUNDAI;ACCENT (LC);CRDi GL;0;Diesel;;0
-1263688929;;;16811;013450220250001;29504;HYUNDAI;ACCENT (LC);CRDi GL;0;Diesel;;0
-1292054824;;;16811;013450220250001;29504;HYUNDAI;ACCENT (LC);CRDi GL;0;Diesel;;0
-1523930164;;;16811;013450220250001;29504;HYUNDAI;ACCENT (LC);CRDi GL;0;Diesel;;0
-1456104679;;;;01860057B000001;5249G;TOYOTA;CELICA (T20);*;0;;;0
49585;2874FPY;YS3EF55W673517822;19374;017400520500001;36951;SAAB;9-5 BERLINA;1.9 TiD LINEAR Sport;2001;Diesel;15,4,1,9,15,5;5
49604;;WBAFA51020LT44945;17176;011300450010003;9151;BMW;SERIE X5 (E53);3.0i;2003;Sin plomo 95;15,4,1,9,15,5;16
49768;1206FMR;VF7RCRHRH76791747;15911;011900940430014;35796;CITROEN;C5 BERLINA;Audace;2007;Diesel;15,0,4,1,9,15,5;9
49844;9230CZM;VF1BGRG0632139860;15476;017200790020022;2372;RENAULT;LAGUNA II (BG0);Authentique;2001;Diesel;0,1,15,5;3
50006;3137CYK;1C8GYB2595Y507126;18267;011700600290002;8263;CHRYSLER;VOYAGER (RG);2.8 CRD Grand Voyager Limited;2004;Diesel;0,1,15,5;9
50028;8560DJB;VF1BMRG0633243268;17729;017200360040001;2385;RENAULT;MEGANE II BERLINA 5P;Confort Authentique;2002;Diesel;0,1,15,5;4
50216;2724FPN;VSA63807413088444;11098;025700600040001;6046;MERCEDES-BENZ;VITO KOMBI (638);110 D Euro 2   (638.174);1996;;15,0,1,15,5;11
50531;8090CFD;W0L0TGF08X5025847;8995;016500460300010;17606;OPEL;ASTRA G BERLINA;Edition;2002;Sin plomo 91;0,1,15,5;4
50675;1161CDX;W0L0JBF68W7135186;9009;016500500200004;35145;OPEL;VECTRA B BERLINA;Básico (1999->);1995;Diesel;0,1,15,5;9
50677;;VF7CHRHYB39441246;16248;011900450890002;26475;CITROEN;XSARA BERLINA;2.0 HDi 66kW Premier;2007;Diesel;0,15,5;0
50763;6674BDJ;SJNFDAP11U0513000;7856;012250430020001;1997;NISSAN;PRIMERA BERLINA (P11);Básico;2000;Diesel;0,1,15,5;5
50879;;VF105710507844085;14908;017200100010006;15330;RENAULT;CLIO I FASE I / II (B/C57);1.2 RL;1998;Sin plomo 91;0,1,15,5;1
50986;1536JMX;VF70PHMZBGE520953;105914;011900720100001;35929;CITROEN;C4 CACTUS;Feel;2016;Sin plomo 95;0,1,5,9,3;5
51075;SE0145DF;VF38BDHXE80644815;5327;016700500120003;872;PEUGEOT;406 BERLINA (S1/S2);SRDT;1997;Diesel;0,1,15,5;5
51081;9264CDD;ZAR93700005080283;16441;010400170110003;2841;ALFA ROMEO;147 (190);1.9 JTD Impression;2003;Diesel;0,1,15,5;13
51106;9748CCD;VF32AKFWF42752613;10285;016700220010004;25674;PEUGEOT;206;XR;1998;Sin plomo 91;0,1,15,5;4
51121;7861CBW;1J4GWB845XY510172;10012;013900310120001;14048;JEEP;GRAND CHEROKEE (WJ/WG);3.1 TD Laredo;1999;Diesel;0,15,15;3
51122;6888DXP;ZFA19900001031706;32251;012800740190002;24851;FIAT;GRANDE PUNTO (199);1.3 16V Multijet Dynamic (55kW);2005;Diesel;0,1,15,5;6
51147;1141BSD;WF04XXGBB41E36165;16453;012850610040022;37725;FORD;MONDEO BERLINA (GE);Trend;2001;Diesel;0,1,15,5;12
51189;AE145ZJ;VF1JA050523598881;15769;017200830160001;2332;RENAULT;SCENIC I (JA...);1.9 DCI Authentique;2001;Diesel;0,1,15,5;5
51197;6609CHF;VF7CH6FZB39516054;11872;011900440640002;13934;CITROEN;XSARA PICASSO;1.8 16V;2000;Sin plomo 91;0,1,15,5;5
51206;6310DSX;WVWZZZ1KZ6B036680;18114;019050750410064;1809;VOLKSWAGEN;GOLF V (1K1)(10.2003);Conceptline (E);2004;Diesel;0,1,15,5;11
51618;LE3278Y;VS6AXXWPAARM06636;1322;012850130010015;2576;FORD;ESCORT BERL./TURNIER;CL Berlina;1990;Sin plomo 91;0,1,15,5;38
51764;7964CHR;SHHEU87203U204005;15526;013400440110001;5268;HONDA;CIVIC 5 PUERTAS (EU7/8);1.6i S;2001;Sin plomo 91;0,1,15,5;34
51978;;VF7CHNFVB39247385;15472;011900440610001;10980;CITROEN;XSARA PICASSO;1.6 Básico;2000;Sin plomo 91;0,1,15,5;8
51986;8342DLW;VF33C9HXC84098443;19341;016700810530006;30026;PEUGEOT;307 BERLINA (S2);D-Sign;2006;Diesel;0,1,15,5;11
52073;CO2344AX;WAUZZZ8DZYA180351;11349;010600220240001;12333;AUDI;A4 BERLINA (B5);1.8 T (132kW);1999;Sin plomo 95;0,1,15,5;14
52264;3232GXL;ZFA16900001719407;17628;012800600110001;24702;FIAT;II PANDA (169);1.2 8V Dynamic;2003;Sin plomo 95;0,1,15,5;7
52279;CA4717BP;WBD9044131P975124;;025700550100001;;MERCEDES-BENZ;SPRINTER FURGÓN (901-904);210 D   (901.4/902.461-462);1996;Diesel;0,1,5,9,15;4
52415;8111CDY;ZFA19200000258394;16057;012800420090002;2777;FIAT;STILO (192);1.9 JTD / 1.9 JTD 115 Active;2001;Diesel;0,15,5;0
52852;5952HXD;WVWZZZAUZEW363340;;019051050900008;;VOLKSWAGEN;GOLF VII (5G1/BE1);Advance BlueMotion;2012;Diesel;0,1,5,15;7
56767;9810CYR;ZFA19200000488655;16057;012800420100001;2777;FIAT;STILO (192);1.9 JTD / 1.9 JTD 115 Dynamic;2003;Diesel;0,9,3;9
-1555824876;;;19016;010600500100001;9013;AUDI;Q7 (4L);3.0 TDI;0;Diesel;;0
-1575651273;;;;019050450160018;;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Edition (Ottomotor);0;Sin plomo 91;;0
-1551750558;;;16337;012850450020016;16212;FORD;FIESTA (CBK);Ambiente;0;Sin plomo 91;;0
-1309486434;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1814491783;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1047056083;;;;039501580010001;;YAMAHA;MT 125;MT-125;0;;;0
-1954892405;;;;010601050700005;;AUDI;A4 BERLINA (8K2);Básico;0;Diesel;;0
-1237258569;;;14590;019050450300041;27276;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;0;Sin plomo 91;;0
-1417821159;;;;010601050700005;;AUDI;A4 BERLINA (8K2);Básico;0;Diesel;;0
-1735791785;;;;010601050700005;;AUDI;A4 BERLINA (8K2);Básico;0;Diesel;;0
-1138280557;;;;010601050700005;;AUDI;A4 BERLINA (8K2);Básico;0;Diesel;;0
-1653656458;;;14590;019050450300041;27276;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;0;Sin plomo 91;;0
-1828366287;;;14590;019050450300041;27276;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;0;Sin plomo 91;;0
-1422031381;;;14590;019050450300041;27276;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;0;Sin plomo 91;;0
-1222238465;;;14590;019050450300041;27276;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;0;Sin plomo 91;;0
-1265853080;;;14590;019050450300041;27276;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;0;Sin plomo 91;;0
-1399410448;;;11206;018100080560001;13088;SSANGYONG;REXTON;270 XVT Limited;0;Diesel;;0
-1321512298;;;11206;018100080560001;13088;SSANGYONG;REXTON;270 XVT Limited;0;Diesel;;0
-1966163425;;;11206;018100080560001;13088;SSANGYONG;REXTON;270 XVT Limited;0;Diesel;;0
-1744589889;;;11206;018100080560001;13088;SSANGYONG;REXTON;270 XVT Limited;0;Diesel;;0
-1578360613;;;11206;018100080560001;13088;SSANGYONG;REXTON;270 XVT Limited;0;Diesel;;0
-1183604592;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1109722433;;;;010601050700005;;AUDI;A4 BERLINA (8K2);Básico;0;Diesel;;0
-1013328111;;;11206;018100080560001;13088;SSANGYONG;REXTON;270 XVT Limited;0;Diesel;;0
-1568595776;;;16811;013450220250001;29504;HYUNDAI;ACCENT (LC);CRDi GL;0;Diesel;;0
-1938653368;;;16811;013450220250001;29504;HYUNDAI;ACCENT (LC);CRDi GL;0;Diesel;;0
-1767871788;;;18843;013450140150001;32490;HYUNDAI;COUPE (GK);1.6 FX;0;Sin plomo 95;;0
-1667392759;;;16811;013450220250001;29504;HYUNDAI;ACCENT (LC);CRDi GL;0;Diesel;;0
-1902747067;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1824635938;;;18843;013450140150001;32490;HYUNDAI;COUPE (GK);1.6 FX;0;Sin plomo 95;;0
-1287131763;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1172593656;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1933102316;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1364435708;;;16524;017900230040010;27977;SEAT;IBIZA (6L1);Sport;0;Sin plomo 95;;0
-1494005407;;;;01650059B000001;4944G;OPEL;ZAFIRA B;*;0;;;0
-1271030206;;;;01285070B000005;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1366321289;;;;01720036;5055G;RENAULT;MEGANE II BERLINA 5P;*;0;;;0
-1261506226;;;10050;017900120010008;2472;SEAT;TOLEDO (1M2);Select;0;Diesel;;0
-1143186211;;;134080;011900340010001;20247;CITROEN;JUMPY;1.9 D Light Furg. (776kg));0;Diesel;;0
-1307351651;;;9640;012850700040001;30917;FORD;FOCUS BERLINA (CAK);Ambiente;0;Sin plomo 95;;0
-1387103911;;;17171;011300800050001;1969;BMW;MINI (R50,R53);One D;0;Diesel;;0
-1823193724;;;20043;017900820410002;3433;SEAT;ALHAMBRA (7V9);Reference Plus;0;Diesel;;0
-1740267420;;;9468;016700220520008;16830;PEUGEOT;206;X-Line Refri;0;Diesel;;0
-1467568934;;;11424;016700370490001;13880;PEUGEOT;306 3/5 PT. / 4 PT. (S2);Básico;0;Diesel;;0
-1763787796;;;15554;016700370050004;30409;PEUGEOT;306 3/5 PT. / 4 PT. (S2);XS;0;Sin plomo 95;;0
-1726040837;;;15333;016500580160002;35182;OPEL;ZAFIRA A;Club;0;Diesel;;0
-1304173246;;;;01720105;5055G;RENAULT;MEGANE II CLASSIC BERLINA;*;0;;;0
-1989726776;;;;01130056;1004G;BMW;SERIE 3 BERLINA (E90);*;0;;;0
-1000541427;;;;026500140060020;;OPEL;VIVARO CAMIÓN;Plataforma baja;0;Diesel;;0
-1720121305;;;31595;019050670050065;27357;VOLKSWAGEN;PASSAT BERLINA (3C2);Sportline;0;Diesel;;0
-1809395306;;;;01905060;5342G;VOLKSWAGEN;PASSAT BERLINA (3B2);*;0;;;0
-1192752143;;;17171;011300800050001;1969;BMW;MINI (R50,R53);One D;0;Diesel;;0
-1784019167;;;7892;017900200050015;2452;SEAT;IBIZA (6K1);Sport;0;Diesel;;0
-1678423535;;;18792;017200360150022;2405;RENAULT;MEGANE II BERLINA 5P;Dynamique;0;Diesel;;0
-1790932023;;;9539;012250030010010;3748;NISSAN;MICRA (K11);Básico;0;Diesel;;0
-1981203091;;;;01720106B000002;5057G;RENAULT;MEGANE II GRANDTOUR;*;0;;;0
-1178981455;;;;01905075B000002;1462G;VOLKSWAGEN;GOLF V (1K1)(10.2003);*;0;;;0
-1094255469;;;;01280039B000004;4600G;FIAT;NUEVO MULTIPLA (186);*;0;;;0
-1077500691;;;;01650124B000002;4276G;OPEL;ASTRA H CARAVAN;*;0;;;0
-1046976850;;;;01905075B000002;1462G;VOLKSWAGEN;GOLF V (1K1)(10.2003);*;0;;;0
-1505279708;;;19957;019050670300018;26891;VOLKSWAGEN;PASSAT BERLINA (3C2);Advance;0;Diesel;;0
-1072367745;;;;01790021B000013;5084G;SEAT;CORDOBA BERLINA (6K2);*;0;;;0
-1787268564;;;8994;016500460270096;7464;OPEL;ASTRA G BERLINA;Club;0;Sin plomo 91;;0
-1221578160;;;15050;011900120170002;25007;CITROEN;BERLINGO;1.8i SX Familiar;0;Sin plomo 95;;0
-1479864699;;;;01670028;971G;PEUGEOT;307 BREAK / SW (S1)(04.2002);*;0;;;0
-1428747709;;;18081;017200370300001;37798;RENAULT;MEGANE II BERLINA 3P;RS / Renault Sport;0;Sin plomo 98;;0
-1424447154;;;;01550065B000013;3960G;MAZDA;6 BERLINA (GG);*;0;;;0
-1638111668;;;;01550065B000013;3960G;MAZDA;6 BERLINA (GG);*;0;;;0
-1120077982;;;11403;019100300070010;2198;VOLVO;S40 BERLINA;1.9 D;0;Diesel;;0
-1617041664;;;;01720106;5057G;RENAULT;MEGANE II GRANDTOUR;*;0;;;0
-1679443569;;;33047;019050750420030;32108;VOLKSWAGEN;GOLF V (1K1)(10.2003);Highline;0;Sin plomo 91;;0
-1972517055;;;16524;017900230040010;27977;SEAT;IBIZA (6L1);Sport;0;Sin plomo 95;;0
-1382654687;;;18042;014250150290001;23754;KIA;PICANTO (SA);1.1 Active;0;Sin plomo 91;;0
-1032120162;;;;01790023;5093G;SEAT;IBIZA (6L1);*;0;;;0
-1820226862;;;;01905004B000010;5359G;VOLKSWAGEN;POLO IV (9N1);*;0;;;0
-1207769802;;;;01285136B000001;5850G;FORD;GRAND C-MAX (CB7);*;0;;;0
-1287378629;;;;01905105;1464G;VOLKSWAGEN;GOLF VII (5G1/BE1);*;0;;;0
-1219675432;;;8419;017200330870002;2297;RENAULT;MEGANE I CLASSIC (LA0);1.9 dTi Alize;0;Diesel;;0
-1230608376;;;;01190012B000007;101G;CITROEN;BERLINGO;*;0;;;0
-1556297507;;;18042;014250150030001;23754;KIA;PICANTO (SA);1.1 EX;0;Sin plomo 91;;0
-1934102547;;;3960;017900200020010;923;SEAT;IBIZA (6K1);Select;0;Diesel;;0
-1331446840;;;28220;016501300050011;3135;OPEL;INSIGNIA BERLINA;Edition;0;Diesel;;0
-1093240739;;;;01285027B000010;3G;FORD;KA (CCQ);*;0;;;0
-1518475627;;;;01720100B000003;1055G;RENAULT;SCENIC II (JM);*;0;;;0
-1575720759;;;;01905065B000032;5343G;VOLKSWAGEN;PASSAT BERLINA (3B3);*;0;;;0
-1273337213;;;9045;011300460080001;3013;BMW;SERIE 3 BERLINA (E46);320d;0;Diesel;;0
-1463861227;;;17979;012800480150004;2717;FIAT;I DOBLÒ (223) CARGO;1.9 JTD SX Furg. Panorama;0;Diesel;;0
-1370220476;;;5821;012850240010013;11486;FORD;MONDEO BERLINA (GD);CLX;0;Sin plomo 95;;0
-1351350169;;;;01190008;1316G;CITROEN;SAXO;*;0;;;0
-1184928494;;;29998;017200690440049;29136;RENAULT;CLIO II FASE II (B/CB0);Campus;0;Diesel;;0
-1983990823;;;7738;022800170020002;36346;FIAT;DUCATO II CAMIÓN;1.9 / 2.5 D   Batalla 2850 mm;0;Diesel;;0
-1954744735;;;19026;011900190630001;23074;CITROEN;BERLINGO;HDi 75 600 First Kasten;0;Diesel;;0
-1495218295;;;7193;011940040100003;31354;DACIA;SANDERO;Stepway;0;Sin plomo 91;;0
-1804891827;;;;01720044B000010;1040G;RENAULT;LAGUNA (B56);*;0;;;0
-1378732945;;;;01040046B000011;893G;ALFA ROMEO;156;*;0;;;0
-1989222334;;;;01790014;5100G;SEAT;LEON (1P1);*;0;;;0
-1820413248;;;;01345006;246G;HYUNDAI;COUPE (J2);*;0;;;0
-1921291004;;;;01905066;5350G;VOLKSWAGEN;PASSAT VARIANT (3B6);*;0;;;0
-1374557672;;;;01720105B000004;5055G;RENAULT;MEGANE II CLASSIC BERLINA;*;0;;;0
-1267164594;;;16811;013450220210002;29504;HYUNDAI;ACCENT (LC);GLS CRDi;0;Diesel;;0
-1824224164;;;58735;012800470210001;1289;FIAT;I DOBLÒ (119);1.3 16V JTD Active Multijet;0;Diesel;;0
-1806909326;;;;01800042B000007;1115G;SKODA;OCTAVIA BERLINA (1U2);*;0;;;0
-1581982521;;;;01345006;246G;HYUNDAI;COUPE (J2);*;0;;;0
-1323453352;;;15511;010600280120001;34762;AUDI;A4 BERLINA (8E);1.9 TDI (96kW);0;Diesel;;0
-1882924662;;;;01285027B000012;3G;FORD;KA (CCQ);*;0;;;0
-1154783008;;;18954;012850680040025;30967;FORD;FOCUS BERLINA (CAP);Ghia;0;Sin plomo 91;;0
-1035166816;;;;01195010B000012;2217G;DAEWOO;NUBIRA BERLINA;*;0;;;0
-1013165820;;;;01670016;4375G;PEUGEOT;106 (S1)(08.1991);*;0;;;0
-1361887848;;;;01720044B000016;1040G;RENAULT;LAGUNA (B56);*;0;;;0
-1037397246;;;;01650101B000029;4920G;OPEL;CORSA D;*;0;;;0
-1281540629;;;;01280055;4615G;FIAT;II PUNTO (188) BERLINA;*;0;;;0
-1550410233;;;;01280039B000002;4600G;FIAT;NUEVO MULTIPLA (186);*;0;;;0
-1946767856;;;;01790012;5107G;SEAT;TOLEDO (1M2);*;0;;;0
-1827991540;;;;038300970010001;;SUZUKI;BURGMAN 125;Burgman 125;0;;;0
-1331734192;;;;01190007;1316G;CITROEN;SAXO;*;0;;;0
-1115615980;;;;01280056;4611G;FIAT;II PUNTO (188) BERLINA;*;0;;;0
-1067717058;;;;01285070B000004;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1013856715;;;;01720100B000023;1055G;RENAULT;SCENIC II (JM);*;0;;;0
-1666123580;;;15914;011900510170018;23591;CITROEN;C5 BERLINA;2.0 HDi SX;0;Diesel;;0
-1255313538;;;;01905004;5359G;VOLKSWAGEN;POLO IV (9N1);*;0;;;0
-1763571421;;;;01720036;5055G;RENAULT;MEGANE II BERLINA 5P;*;0;;;0
-1671835170;;;;01160050;2978G;CHEVROLET;AVEO BERLINA;*;0;;;0
-1036142312;;;5646;017200330810002;27929;RENAULT;MEGANE I CLASSIC (LA0);1.4e RN;0;Sin plomo 91;;0
-1140815140;;;15891;012800550300001;4345;FIAT;II PUNTO (188) BERLINA;1.2 8V;0;Sin plomo 91;;0
-1737356440;;;18954;012850680010025;30967;FORD;FOCUS BERLINA (CAP);Ambiente (D);0;Diesel;;0
-1401202710;;;;01720100;1055G;RENAULT;SCENIC II (JM);*;0;;;0
-1749883372;;;;01285070B000005;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1962859580;;;;01345006;246G;HYUNDAI;COUPE (J2);*;0;;;0
-1207661115;;;;01190080B000008;193G;CITROEN;C4 COUPE;*;0;;;0
-1137810473;;;18376;010600400120001;24056;AUDI;A4 BERLINA (8E);2.0 TDI 16V (103kW);0;Diesel;;0
-1976069564;;;;01285070B000005;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1207098515;;;;01720029;4499G;RENAULT;MEGANE I BERL./ BERL. CON PORTÓN (BA0);*;0;;;0
-1644880655;;;16248;011900450250002;26475;CITROEN;XSARA BERLINA;2.0 HDi/ MILLESIME (66kW);0;Diesel;;0
49624;9437DXG;W0L0AHL4868024431;17848;016500480050017;32701;OPEL;ASTRA H BERLINA;Enjoy;2006;Diesel;15,4,1,9,15,5;4
49628;CX213FV;JN1TANT30U0018615;;012250640130001;;NISSAN;X-TRAIL (T30);Luxury (A,E);2002;Sin plomo 91;15,4,1,9,15,5;7
49716;1901CMY;WDB1704471F015470;5974;015700140040002;5768;MERCEDES-BENZ;SLK (BM 170) ROADSTER;230 Compressor (170.447);1996;Sin plomo 98;0,4,1,9,15,15,5;4
49972;V557HBR;VF7231A3215762378;8950;021900140020001;23603;CITROEN;JUMPER FURGÓN;27 C D Ntz. 1000;1998;Diesel;0,1,15,5;4
50082;XD96698;VF37N9HXCAJ682640;24537;016700650100001;29897;PEUGEOT;PARTNER TEPEE;Premium;2008;Diesel;15,0,4,1,7,9,15,5;32
50093;V708DFH;WVWZZZ3BZYE187020;7933;019050610020001;26768;VOLKSWAGEN;PASSAT VARIANT (3B5);Comfortline;1997;Sin plomo 95;0,1,15,5;4
50103;BG52NDE;WF0LXXGBFL2B47772;14731;022850410120005;6645;FORD;TRANSIT FURGÓN CORTO (FY);FT  330   2.4;2000;Diesel;0,1,15,5;4
50104;3057CHP;WF0CXXGBFC2A21936;17782;022850410120003;6648;FORD;TRANSIT FURGÓN CORTO (FY);FT  330   2.4;2000;Diesel;0,1,15,5;5
50110;1409BHY;WF0AXXGBFAYR20427;14732;022850410120001;6647;FORD;TRANSIT FURGÓN CORTO (FY);FT  330   2.4;2000;Diesel;0,1,15,5;5
50436;0122CZL;VF1BGRG0632238492;15476;017200790020022;2372;RENAULT;LAGUNA II (BG0);Authentique;2001;Diesel;0,1,15,5;7
50462;8889BBZ;WAUZZZ4BZWN074079;8318;010600860040002;3325;AUDI;A6 BERLINA (4B2);1.9 TDI;1997;Diesel;0,1,15,5;4
50516;;504A143060923;2437;016700480200002;3837;PEUGEOT;504;TI Coupe;1978;Sin plomo 91;0,1,15,5;27
50563;5827BHF;VF1BB0V0F23977147;14577;017200670490002;2351;RENAULT;CLIO II FASE I (B/CB0);1.9 dTi Alize;2000;Diesel;0,1,15,5;4
50684;1073DMN;VF1EM0C0H34162273;16917;017200370040034;33189;RENAULT;MEGANE II BERLINA 3P;Confort Authentique;2002;Sin plomo 95;0,1,15,5;10
50694;7249BZZ;VF1DA050527127138;15765;017200820210001;2329;RENAULT;MEGANE I FASE 2 COUPE (DA...);1.9 dCi Dynamique;1997;Diesel;0,1,15,5;7
50717;MA1479CN;WDB2011261F988128;350;015700070070003;7482;MERCEDES-BENZ;190 (BM 201);2.5 D 190 (201.126);1985;Diesel;0,1,15,5;2
50762;5970BTL;VF7S1VJXB57739067;5616;011900080660001;26092;CITROEN;SAXO;1.5 D Furio;1999;Diesel;0,1,15,5;5
50777;5929FCX;VF7GJWJYB93362872;10227;011900190760003;4054;CITROEN;BERLINGO;1.9 D SX Familiar;2008;Diesel;0,1,5,15;7
50831;6954GDX;;14929;018500010200001;28655;TATA;INDICA (1998);IDI;2002;Diesel;0,1,10,5;5
50909;MA2375CP;ZFA18200004751735;10683;012800410010002;24790;FIAT;BRAVA (182);16V 80 SX;1998;Sin plomo 95;0,1,15,5;4
50970;8524BVH;ZAR93200001275665;8808;010400430010001;32432;ALFA ROMEO;156 (116);1.6 T.Spark Progression;2002;Sin plomo 95;0,1,15,5;4
50982;B4416SX;VF1BA0E0515975758;5251;017200290010001;27930;RENAULT;MEGANE I BERL./ BERL. CON PORTÓN (BA0);1.4e RN (BAOE);1996;Sin plomo 91;0,1,15,5;5
51038;9769BTR;VF7N1WJYB73535780;15125;011900450340002;26066;CITROEN;XSARA BERLINA;1.9 D SX;1997;Diesel;0,1,15,5;11
51104;;JTDDR38T900190730;14169;018600580010001;4253;TOYOTA;CELICA (T23);1.8;2005;Sin plomo 95;0,1,9,15,3,5;3
51325;3590HRG;UU15SDAG548530563;31086;011940040020004;24099;DACIA;SANDERO;Ambiance;2009;Sin plomo 95;0,1,15,5;15
51432;7773FWX;W0L0AHL0875192239;19464;016500440150022;2870;OPEL;ASTRA H GTC;Cosmo;2004;Diesel;0,1,15,5;17
51545;4695GMJ;ZFA16900001199753;17628;012800600110001;24702;FIAT;II PANDA (169);1.2 8V Dynamic;2003;Sin plomo 95;0,1,15,5;29
51770;2098BVM;KLAVF69Z12B334342;19429;011950150020003;37634;DAEWOO;LEGANZA;2.0 CDX;2002;Sin plomo 95;0,1,15,5;38
51836;F968SJD;WDB1260391A472511;707;015700060170004;17215;MERCEDES-BENZ;CLASE S (BM 126) BERL./COUPE;SEL 560;1985;Sin plomo 91;0,1,5,15;12
51876;8904FCR;KNEBA24326T308381;18042;014250150290001;23754;KIA;PICANTO (SA);1.1 Active;2007;Sin plomo 91;0,1,15,5;34
52065;5565DZX;VF7CH9HXC25822011;19010;011900440320001;13971;CITROEN;XSARA PICASSO;1.6 HDi 90 Exclusive;2006;Diesel;0,1,15,5;10
52089;9787CLY;VF7CHRHYB39601235;11873;011900440720001;4706;CITROEN;XSARA PICASSO;2.0 HDi Satisfaction;1999;Diesel;0,1,15,5;9
52176;6332CNK;ZFA19200000366125;16057;012800420090001;2777;FIAT;STILO (192);1.9 JTD / 1.9 JTD 115 Active;2001;Diesel;0,1,15,5;6
52257;7550CSV;VF1BMRG0631133563;16920;017201050040010;2253;RENAULT;MEGANE II CLASSIC BERLINA;Confort Authentique;2003;Diesel;0,15,5;0
52283;5453DRP;WVWZZZ1JZXB127039;8461;019050450330008;27299;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);25 Aniversario;1999;Diesel;0,1,15,5;7
52294;2387FNB;SJNFAAE11U1116160;19174;012250460290001;27798;NISSAN;NOTE (E11E);Naru Edition;2012;B1;0,1,15,5;6
52337;7605DGZ;VF1CM0C0H33185367;16917;017200360040005;33189;RENAULT;MEGANE II BERLINA 5P;Confort Authentique;2002;Sin plomo 95;0,1,15,5;0
52343;49834;WDB2201751A056143;9601;015700220070001;10097;MERCEDES-BENZ;CLASE S (BM 220) BERLINA;500 (220.075);1999;Sin plomo 95;0,1,15,5;11
52483;7383DDK;WVWZZZ3BZ2P282543;5730;019050600020009;26943;VOLKSWAGEN;PASSAT BERLINA (3B2);Comfortline;2008;Diesel;0,1,15,5;7
52491;5073CMW;WAUZZZ4BZXN106264;8947;010600870080001;7416;AUDI;A6 AVANT (4B5);2.5 TDI;1998;Diesel;0,15,5;0
52529;0252CCH;WF0FXXWPDF2B04297;9644;012850700040005;33877;FORD;FOCUS BERLINA (CAK);Ambiente;1998;Sin plomo 91;0,1,15,5;10
52738;1405HZR;JMZCP19S201348903;16507;015500750240001;4950;MAZDA;PREMACY (CP);Active7;0;Sin plomo 95;0,1,15,5;6
52835;4321DWJ;WF0WXXGCDW6L77386;18954;012850680010028;30967;FORD;FOCUS BERLINA (CAP);Ambiente (D);2006;Diesel;0,15,5;0
52921;;WAUZZZ8K09A111742;33413;010601070700004;3532;AUDI;A4 AVANT (8K5);Básico;2008;Diesel;0,5,9,3;9
52925;5213DWL;VF1BG4HBF35462289;10694;017200580250003;4225;RENAULT;LAGUNA (B56);1.6 16V RT;0;Sin plomo 91;0,1,5,15;8
